Serial,Time,Imid,ax,ay,az,vx,vy,vz,dx,dy,dz,mx,my,mz,nsax,nsay,nsaz,ax1,ay1,ayz,0.061554186,0.08783581,0.05899143
1241,5.4681745,1,0.051571038,0.004183743,-0.013912014,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.14973502,-0.12941878,-0.003733887,0.004856306,-0.03227753,-0.01361824,,,
1242,5.4725385,1,0.06283967,-0.053413723,0.006772249,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.048852768,-0.01076781,-0.08668131,0.00370882,-0.035167437,-0.013003074,,,
1243,5.4769025,1,0.007767264,0.013389817,0.00940906,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.09490876,-0.025330488,0.064253055,0.002937119,-0.037217136,-0.011035946,,,
1244,5.4812665,1,0.004424966,-0.007494919,0.01998645,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.10659011,2.67E-04,-0.06478466,0.002369285,-0.03701127,-0.00846368,,,
1245,5.4856305,1,0.023797426,-0.053607725,-0.002403032,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.037249755,0.10660329,0.041498747,0.002064621,-0.03532945,-0.006020724,,,
1246,5.4899945,1,-0.003609035,-0.001102613,-0.002096425,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.12183419,-0.12913454,-0.040321175,0.002145249,-0.033579886,-0.003772655,,,
1247,5.4943585,1,0,-0.023992486,0.021249574,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.079744294,0.04776787,0.105176024,0.002634211,-0.031988665,-0.001972971,,,
1248,5.4987226,1,-0.006623641,-0.028108016,-0.001817786,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.036494575,-0.16969755,-0.033990063,0.00352983,-0.030706896,-3.52E-04,,,
1249,5.5030866,1,0.002703508,0.007152589,-0.016391348,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.03982988,-0.15663262,-0.05158488,0.005300398,-0.029953195,0.001379005,,,
1250,5.5074506,1,0.038620282,-0.050202157,-4.21E-05,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.113663405,0.12294542,-0.03259422,0.008226772,-0.02907692,0.002806781,,,
1251,5.5118146,1,0.04984715,0.01681386,0.002563477,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.0868438,-0.118956566,0.027178746,0.012525275,-0.027815584,0.003595965,,,
1252,5.5161786,1,0.02793818,-0.039911684,3.40E-04,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.009058282,0.097199835,0.018596318,0.017418273,-0.025350668,0.003902288,,,
1253,5.5205426,1,0.03416385,-0.028673986,-0.042989865,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.028033795,-0.0278337,0.021953836,0.022372015,-0.021853423,0.00393149,,,
1254,5.5249066,1,0.021441916,-0.054347824,-0.001401155,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.046915356,-0.1496318,-0.009023481,0.02711688,-0.018167378,0.003046804,,,
1255,5.5292706,1,0.003927595,-0.043288935,0.005448472,0,0,0,0,0,0,FALSE,FALSE,FALSE,-9.74E-05,0.048865713,-0.001386993,0.030280354,-0.015563736,0.001698516,,,
1256,5.533665,1,0.027832031,-0.02959409,-0.015200407,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.044036195,-0.005509146,0.071211495,0.031161003,-0.014980479,3.45E-04,,,
1257,5.538029,1,0.017055158,-0.03389686,-0.03799522,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.008992869,-0.023348093,-0.03240033,0.03071855,-0.016224166,-0.001128491,,,
1258,5.5424542,1,0.01675017,0.001422385,0.033670176,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.002738528,0.12522402,-0.013971274,0.029958824,-0.019018805,-0.003714924,,,
1259,5.5468793,1,0.052083332,0.050389566,-0.002053693,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.08533919,-0.09527766,0.02770805,0.029592164,-0.02124836,-0.006494193,,,
1260,5.551274,1,0.08011518,0.022146003,0.012290397,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.046105973,0.0809026,0.006368795,0.030703092,-0.020975158,-0.008592948,,,
1261,5.555699,1,0.030233739,0.030657182,0.020939194,0,0,0,0,0,0,FALSE,FALSE,FALSE,9.04E-04,-0.09025625,-0.014457041,0.03335111,-0.018361751,-0.009536045,,,
1262,5.5600934,1,-0.002490633,0.017285421,0.007650183,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.077885345,-0.056589663,-0.12990038,0.036282394,-0.014083589,-0.009331074,,,
1263,5.5645185,1,0.016389266,0.02094302,-0.02233356,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.021405058,-0.099072784,0.024640962,0.038490903,-0.009235379,-0.00833878,,,
1264,5.5689435,1,0.019627044,-0.01813692,0.017434435,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.021127235,-0.03332507,0.019530334,0.039414458,-0.00431008,-0.006926303,,,
1265,5.573338,1,-0.009138402,0.007960704,-0.022548273,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.0833447,-0.046829205,-0.052678116,0.038881134,8.86E-04,-0.005054237,,,
1266,5.577763,1,-0.015135388,-0.046832424,-0.009025886,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.020520782,-0.04313846,-0.10345324,0.03676681,0.006341518,-0.003155268,,,
1267,5.582188,1,0.029547002,-0.030228201,0.001915872,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.02896357,0.049968638,0.13904063,0.033173822,0.011418554,-0.001462046,,,
1268,5.5865827,1,0.024248634,0.014984631,0.016137294,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.107617885,0.1400873,-0.027643397,0.029368015,0.016067892,5.79E-04,,,
1269,5.5910077,1,0.001185637,-0.012533875,0.012809113,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.13014285,0.05284039,0.033538412,0.025962494,0.019982003,0.00310822,,,
1270,5.5954022,1,0.007472826,-0.04405146,-0.001613451,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.024989069,0.060340293,0.050493687,0.022417542,0.022400074,0.005666268,,,
1271,5.5998273,1,0.03950954,-0.031489484,0.006833277,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.050375056,0.07020945,0.015993282,0.018267697,0.021860145,0.007545004,,,
1272,5.6042523,1,0.029175136,9.10E-04,-0.01014143,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.024895467,0.07589438,-0.037909992,0.014138379,0.017973203,0.008372631,,,
1273,5.608647,1,-0.017247312,-0.00702781,-0.03387534,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.027794588,-0.020775728,0.060474474,0.010208422,0.011598209,0.008185584,,,
1274,5.613072,1,0.025475543,0.023787789,-0.011288851,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.05208672,0.068261705,-0.075235724,0.006296772,0.003629409,0.006413972,,,
1275,5.6174664,1,0.012015965,0.02176036,-0.02853261,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.060703475,-0.12004551,0.015496637,0.003148058,-0.004257901,0.002977033,,,
1276,5.6218915,1,-0.031589676,0.013289742,-0.010275136,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.07656491,-0.031787336,0.024109047,9.90E-04,-0.010754494,-0.001283012,,,
1277,5.6263165,1,0.028432377,-0.019296449,-0.01350111,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.005718343,0.03896594,0.008228666,-9.98E-05,-0.014710675,-0.005153763,,,
1278,5.630711,1,0.010020381,0.05621603,-0.022959834,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.077305764,-0.09493867,0.024956405,1.64E-04,-0.016158573,-0.008694183,,,
1279,5.635136,1,-0.0241187,0.034890156,0.0081531,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.029675525,-0.12424654,-0.031116862,9.86E-04,-0.015068687,-0.011850379,,,
1280,5.6395307,1,0.00421159,-0.016635781,0.015814522,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.099423036,-0.069794655,0.009830843,0.001227211,-0.011503127,-0.014241297,,,
1281,5.6439557,1,0.05018682,-0.02390455,0.011655062,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.04649315,0.020959146,-0.028700616,0.001247207,-0.006206692,-0.015762256,,,
1282,5.6483808,1,0.006031078,-0.040865384,-0.043011677,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.08993055,-0.025949523,-0.06979783,0.001864744,-4.53E-04,-0.016625747,,,
1283,5.6527753,1,-0.014181386,-0.061226223,-0.04449728,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.08198537,0.0934707,-0.010837672,0.00262339,0.004207284,-0.017592372,,,
1284,5.6572003,1,-0.002724796,-0.05483651,-0.03384707,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.020748638,0.04493759,-0.048466746,0.002913957,0.006715184,-0.019286638,,,
1285,5.6616254,1,-0.0058779,-0.064955965,0.011983401,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.10194415,0.060317464,-0.005830058,0.002624363,0.006078052,-0.021140268,,,
1286,5.66602,1,-0.018783692,-0.057067048,0.032702997,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.07627495,-0.056834064,-0.038881224,0.001775007,0.00252623,-0.02195012,,,
1287,5.670445,1,0.029169498,-0.029721467,0.039147418,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.011099514,0.16712102,-0.06603131,1.14E-04,-0.003991135,-0.02073978,,,
1288,5.6748395,1,0.010774032,-0.010105299,-0.016113281,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.07771544,0.07393,0.03879145,-0.001737542,-0.012894566,-0.017288476,,,
1289,5.6792645,1,0.014190591,-0.02349043,-0.022103658,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.014234009,-0.03978933,0.040186573,-0.002741074,-0.023344258,-0.01263651,,,
1290,5.6836896,1,-0.007428279,-0.047131147,-0.009903038,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.10121012,-0.03929981,0.020266246,-0.002322044,-0.03418124,-0.00813653,,,
1291,5.688084,1,0.01958447,-0.040701635,-0.03167575,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.03706432,-0.10020437,-0.107573375,-0.001326752,-0.044650726,-0.004934332,,,
1292,5.692509,1,-0.025730299,-0.032523777,-0.05230978,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.032193407,-0.13804363,-0.055557556,-3.90E-04,-0.0543378,-0.003750337,,,
1293,5.6969037,1,9.61E-05,-0.066427596,-0.03261612,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.017077968,-0.12331729,-0.04490182,2.17E-04,-0.062460456,-0.004538516,,,
1294,5.7013288,1,9.29E-04,-0.04947207,0.013687841,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.0098233,-0.14615813,0.0843259,2.26E-04,-0.06910906,-0.006535783,,,
1295,5.705754,1,0.005823716,-0.061650816,7.85E-04,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.03171232,-0.10784614,0.08427823,-2.27E-04,-0.07378998,-0.008381834,,,
1296,5.7101483,1,-0.004365181,-0.012807377,0.00405567,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.069041446,-0.03698656,0.0907535,-4.71E-04,-0.07567127,-0.009551871,,,
1297,5.7145734,1,0.028950954,-0.005790191,-0.00886623,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.007912587,-0.054673344,-0.07076059,-5.24E-04,-0.07351526,-0.009962863,,,
1298,5.7189984,1,0.0345105,-0.058858402,-0.01685298,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.042107243,-0.056965437,-0.05964891,1.03E-04,-0.06811793,-0.009963684,,,
1299,5.723393,1,0.025279472,-0.004530827,0.015577363,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.05713259,-0.07492532,-0.011968097,0.002106641,-0.061440602,-0.010237145,,,
1300,5.727818,1,7.31E-04,-0.027749317,-0.018058402,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.02924506,-0.037201222,-0.064544424,0.005075319,-0.05417754,-0.011263738,,,
1301,5.7322125,1,0.002070526,0.010160519,-9.39E-04,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.07574959,-0.005419888,-0.06861931,0.00765635,-0.04711945,-0.013257881,,,
1302,5.7366376,1,0.015526545,-0.004342643,-0.026651908,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.03696575,-0.097700596,-0.017767586,0.009405149,-0.04023323,-0.015139339,,,
1303,5.7410626,1,-0.017620584,-0.025220787,-0.026537025,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.002263538,-0.028362252,0.06869198,0.010594055,-0.03365247,-0.015813148,,,
1304,5.745457,1,0.03780654,0.007237739,0.015156676,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.020162355,-0.075880356,-0.041970793,0.011359585,-0.027412506,-0.014735749,,,
1305,5.749882,1,0.016880961,-0.008302112,-0.012304155,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.016556729,0.052416973,-0.016455885,0.01258551,-0.020883664,-0.012136653,,,
1306,5.7542768,1,0.001280738,-0.05165642,-0.01767418,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.05465408,0.007539108,-0.03825691,0.014585087,-0.014310792,-0.009300526,,,
1307,5.758702,1,0.04482582,-0.023480192,-0.03338456,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.06568075,-0.14450622,-0.008021735,0.016950617,-0.008874426,-0.007488606,,,
1308,5.763127,1,0.0046875,-0.016554054,0.007577597,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.033567447,0.0758319,0.07758141,0.01936938,-0.005079515,-0.006937185,,,
1309,5.7675214,1,0.0167714,-0.05808424,-0.006136687,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.013913328,-0.029423196,-0.047161333,0.021005807,-0.002708038,-0.007065922,,,
1310,5.7719464,1,-0.026367188,-0.086701766,-0.006517493,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.001252767,0.08830234,0.052304342,0.021529488,-0.002246974,-0.007729821,,,
1311,5.776341,1,-0.018454392,-0.052491553,0.005450274,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.063558534,0.018045932,-0.03757723,0.02037648,-0.004421772,-0.008365385,,,
1312,5.780766,1,-0.002966638,-0.065287165,0.001097973,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.07105176,-0.005727194,-0.044434242,0.017764768,-0.009378017,-0.008384654,,,
1313,5.785191,1,0.057757452,0.03696646,0.005610603,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.118196815,0.08086083,0.048070975,0.014387345,-0.01605256,-0.00773041,,,
1314,5.7895856,1,0.027258832,0.027598506,0.00278108,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.004321132,0.006765358,-0.045398172,0.011801125,-0.022121886,-0.006890498,,,
1315,5.7940106,1,-0.04245924,-0.054857336,2.97E-04,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.019646123,-0.13233283,-0.035653386,0.010207351,-0.026737418,-0.006082065,,,
1316,5.7984357,1,-0.015320824,-0.05191257,-0.020150274,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.089892715,0.002835363,-0.0654956,0.008810953,-0.031095278,-0.005227404,,,
1317,5.80283,1,8.92E-04,-0.05587636,0.017981488,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.051789124,0.01660294,0.057722095,0.006969282,-0.035862472,-0.004104563,,,
1318,5.8072553,1,0.008789063,-0.04981519,0.011004704,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.034423977,-0.15168732,-0.033630513,0.004233117,-0.040730067,-0.002144899,,,
1319,5.81165,1,-0.017370572,-0.04257493,0.024672173,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.084500834,-0.1712265,0.008297601,8.51E-04,-0.045541782,4.50E-04,,,
1320,5.816075,1,-0.004097316,-0.046535324,-0.006931471,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.03217007,-0.07866952,0.027465593,-0.002870196,-0.04952073,0.003777862,,,
1321,5.8205,1,0.014864865,-0.037837837,0.0197424,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.002296045,-0.124169804,0.022904448,-0.006090707,-0.051947746,0.007207359,,,
1322,5.8248944,1,0.010402514,-0.003778872,-0.009309188,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.16441326,0.17657363,0.023868307,-0.008055966,-0.052143697,0.01050169,,,
1323,5.8293195,1,0.00316723,0.013513514,-0.01052576,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.01534199,0.037461676,-0.007181973,-0.0083205,-0.04938616,0.013105167,,,
1324,5.833714,1,0.008781166,-0.049696766,0.030870957,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.14764465,-0.14911216,0.020316798,-0.007830304,-0.044758,0.014331598,,,
1325,5.838139,1,-0.029302169,-0.037855692,0.0574187,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.012878705,-0.04669072,-0.03796958,-0.007127101,-0.03994975,0.014924749,,,
1326,5.842564,1,0.004590905,-0.08084239,0.052819293,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.017643237,-0.090768814,0.0853642,-0.006545987,-0.035792716,0.016222788,,,
1327,5.8469586,1,0.025008492,-0.07201087,-0.01032821,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.029227838,-0.05311185,0.002193057,-0.006285428,-0.03397874,0.018846754,,,
1328,5.8513837,1,0.018335896,-0.053705603,-0.001867743,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.057585035,-0.005210146,0.06649668,-0.005818321,-0.03543087,0.021627493,,,
1329,5.855778,1,-0.01445419,-0.0621594,-0.013754364,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.030294532,-0.026669562,-0.040254604,-0.004900764,-0.039106704,0.023705713,,,
1330,5.8602033,1,7.02E-04,-0.017567568,-0.027787162,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.043706078,-0.035541892,0.056057524,-0.003126945,-0.04315089,0.024366176,,,
1331,5.8646283,1,0.010388513,0.010599663,9.08E-04,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.006343745,0.042707615,-0.04498421,-2.89E-04,-0.045345668,0.023181442,,,
1332,5.869023,1,0.05165642,-0.03603142,-0.040215164,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.042696036,-0.001431383,-0.023815975,0.003172693,-0.044588506,0.020283967,,,
1333,5.873448,1,-0.00764797,-0.0459409,0.004426376,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.032806635,-0.1343032,0.09620286,0.006321454,-0.042978235,0.015905367,,,
1334,5.877873,1,-0.03588275,-0.017099056,0.018783692,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.049702946,0.009511061,0.13436113,0.008237877,-0.0423242,0.011214315,,,
1335,5.8822675,1,-0.041382834,-0.057391006,-0.004555518,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.038447887,-0.14664173,0.10095073,0.008715448,-0.042407587,0.007093889,,,
1336,5.8866925,1,0.016859673,-0.0657357,0.021457765,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.059206124,-0.0796295,-0.097780995,0.00783447,-0.0433295,0.003549167,,,
1337,5.891087,1,-0.01313052,-0.0859375,0.012748387,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.027197117,-0.04632904,-0.002527627,0.006235589,-0.04483647,3.54E-04,,,
1338,5.895512,1,0.047594853,-0.03954946,-0.03806741,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.042466678,-0.09102593,-0.050047155,0.004299568,-0.04661124,-0.002815961,,,
1339,5.899937,1,0.012891687,-0.01672894,0.005710768,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.00864888,0.03834766,-0.05879172,0.003230053,-0.04772675,-0.006711531,,,
1340,5.9043317,1,0.018257473,-0.004712976,-0.048318613,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.013232987,0.05910719,0.013870259,0.003196043,-0.04705614,-0.011060781,,,
1341,5.9087567,1,0.030441076,-0.023288488,-0.009089748,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.12917607,-0.11291556,-0.104967736,0.003826272,-0.044402163,-0.015749717,,,
1342,5.9131513,1,0.048865177,-0.07164634,0.034796324,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.067395344,-0.08012462,0.03537248,0.005051541,-0.041234672,-0.019223195,,,
1343,5.9175763,1,0.012175187,-0.105298914,9.34E-04,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.08882646,0.05533544,-5.49E-04,0.006915493,-0.039376978,-0.019639129,,,
1344,5.9220014,1,-0.010869565,-0.0905231,-0.003120754,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.06355494,-0.09718196,-0.07515745,0.009061162,-0.040141597,-0.017360533,,,
1345,5.926396,1,-0.01668648,-0.071671195,0.048318613,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.06321396,-0.055497102,0.04686315,0.011303545,-0.044154424,-0.013805615,,,
1346,5.930821,1,0.039402176,-0.07642663,6.37E-04,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.07362312,-0.12759632,0.038679704,0.013453921,-0.050337963,-0.009570971,,,
1347,5.9352155,1,4.92E-04,-0.03421409,-0.00350398,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.14126298,0.005904675,-0.110995084,0.015569691,-0.056959003,-0.005303082,,,
1348,5.9396405,1,0.032096885,-0.0777439,-0.004573171,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.002712371,0.021252938,0.06996841,0.017816113,-0.06236293,-0.001657208,,,
1349,5.9440656,1,0.020449111,-0.12704918,-0.027108949,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.02788239,-2.37E-04,-0.121202044,0.02063193,-0.066449314,0.001093725,,,
1350,5.94846,1,-0.006177819,-0.13077445,-0.023267662,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.0489935,-0.054373212,0.022256225,0.023824831,-0.0711504,0.002591635,,,
1351,5.952885,1,0.036977764,-0.04287399,0.025564354,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.08353241,-0.1316419,0.12739994,0.026398376,-0.077927746,0.003152586,,,
1352,5.95731,1,0.046155147,-0.029471545,0.014015921,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.023816876,-0.18936707,-0.049455572,0.027432777,-0.08526835,0.003879082,,,
1353,5.9617047,1,0.022990463,-0.021798365,0.011686819,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.006714158,-0.12875664,-0.020583324,0.02723341,-0.09117293,0.004836727,,,
1354,5.96613,1,0.026268734,-0.045980927,0.047683924,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.021816097,-0.05408425,0.13884565,0.026514657,-0.09472564,0.00624765,,,
1355,5.9705243,1,0.026852801,5.12E-04,0.028261611,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.10007708,-0.08865384,-0.057756938,0.026029209,-0.09509526,0.008688656,,,
1356,5.9749494,1,0.047472678,-0.008794399,0.01596653,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.038425643,0.02823706,0.001107805,0.026094679,-0.09135054,0.011375094,,,
1357,5.9793744,1,0.031334687,-0.047256097,0.030572493,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.046358142,-0.17477167,0.023884889,0.027158791,-0.08331243,0.013621141,,,
1358,5.983769,1,0.021015836,-0.08187331,0.053824123,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.020150136,-0.27145106,-0.07089505,0.028710365,-0.07317524,0.01584793,,,
1359,5.988194,1,0.022908198,-0.030487806,-0.025787601,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.059260104,-0.23040923,-0.006405752,0.030481525,-0.062955596,0.018320883,,,
1360,5.9925885,1,0.001958418,-0.07452574,0.007685798,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.076515585,0.048212066,0.07408031,0.032262586,-0.0536813,0.020997828,,,
1361,5.9970136,1,0.051460598,0.015412704,0.03286345,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.06638923,0.03950838,-0.012928017,0.033801913,-0.045394737,0.023827773,,,
1362,6.0014386,1,0.048902027,-0.014991554,0.008234797,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.030092077,0.05530738,0.024153475,0.035144433,-0.036974054,0.026371859,,,
1363,6.005833,1,0.01257622,0.001651423,0.014820461,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.0637461,-0.041463513,0.10958598,0.036408402,-0.027567755,0.028744148,,,
1364,6.010258,1,0.0078125,-0.06258585,0.02395261,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.046595734,0.100263305,0.002083539,0.037442856,-0.017218467,0.03095679,,,
1365,6.0146527,1,0.033868242,-0.06435811,0.04214527,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.07246479,0.033483386,0.035166193,0.037943225,-0.008113705,0.032297764,,,
1366,6.019078,1,0.03904133,-0.06004404,0.026211044,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.042844232,-0.07474068,0.07900004,0.037604515,-0.002769533,0.03306564,,,
1367,6.023503,1,-0.011073002,-0.07638889,0.06410908,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.002260763,-0.08312282,0.1344317,0.03636341,-0.003382351,0.033446547,,,
1368,6.0278974,1,0.016641261,-0.07367886,0.01795393,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.03573536,0.1019372,-0.09907489,0.033691764,-0.009486321,0.03364775,,,
1369,6.0323224,1,0.001061481,-0.066576086,-0.027131453,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.022948809,-0.106817506,0.04635836,0.029859392,-0.01852906,0.03337666,,,
1370,6.0367475,1,-0.00192666,-0.075711384,0.005589431,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.09691712,0.11921143,0.05285057,0.025587942,-0.028007705,0.032082163,,,
1371,6.041142,1,0.04376703,-0.061307903,0.03133515,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.055179555,-0.03591015,-0.020140179,0.02132692,-0.03698739,0.02967637,,,
1372,6.045567,1,0.026055858,-0.08736376,-0.001756216,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.025317654,0.041294254,0.011628012,0.017582966,-0.045764916,0.026809797,,,
1373,6.0499616,1,0.00504513,-0.04887602,0.021074591,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.014752252,-0.14490822,0.012204868,0.01469088,-0.054498773,0.02392845,,,
1374,6.0543866,1,-0.019886846,-0.053668477,0.005137568,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.056767378,-0.121804796,0.07845604,0.012329667,-0.062928766,0.02124795,,,
1375,6.0588117,1,0.041300677,-0.04679054,0.041638512,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.03896323,-0.07758817,0.01640467,0.010066796,-0.07086539,0.019266421,,,
1376,6.063206,1,0.03167691,-0.050034154,-0.015326161,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.084274754,-0.09952991,0.12521246,0.00805498,-0.077842884,0.018220747,,,
1377,6.0676312,1,-0.017908983,-0.083333336,0.01084358,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.04137951,-0.07628494,-0.031399135,0.006322972,-0.08298521,0.016987767,,,
1378,6.072026,1,-0.002292799,-0.055366848,0.007557745,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.03161935,-0.09997148,-0.06416334,0.004765078,-0.085779846,0.01467106,,,
1379,6.076451,1,0.016514227,-0.04302168,0.022008384,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.023341186,-0.111012064,0.017461482,0.003466472,-0.08623041,0.011868939,,,
