Serial,Time,Imid,ax,ay,az,vx,vy,vz,dx,dy,dz
1497,6.6015625,2,-0.79072315,-0.81991553,1.3957548,0.0,0.0,0.0,0.0,0.0,1.5955421
1498,6.60614,2,-0.86529005,-0.7121743,1.4659567,0.0,0.0,0.0,0.0,0.0,1.5955421
1499,6.6106873,2,-0.8842781,-0.7611157,1.4863834,0.0,0.0,0.0,0.0,0.0,1.5955421
1500,6.6152344,2,-0.85849863,-0.78326535,1.4616995,0.0,0.0,0.0,0.0,0.0,1.5955421
1501,6.619812,2,-0.7758531,-0.7101885,1.3742514,0.0,0.0,0.0,0.0,0.0,1.5955421
1502,6.624359,2,-0.8053263,-0.68507713,1.4030485,0.0,0.0,0.0,0.0,0.0,1.5955421
1503,6.628937,2,-0.79766417,-0.5592493,1.389595,0.0,0.0,0.0,0.0,0.0,1.5955421
1504,6.633484,2,-0.83666193,-0.6404629,1.434803,0.0,0.0,0.0,0.0,0.0,1.5955421
1505,6.6380615,2,-0.8609474,-0.7180457,1.4642334,0.0,0.0,0.0,0.0,0.0,1.5955421
1506,6.6426086,2,-0.82169086,-0.7637571,1.4277706,0.0,0.0,0.0,0.0,0.0,1.5955421
1507,6.6471863,2,-0.8237473,-0.7737504,1.4301167,0.0,0.0,0.0,0.0,0.0,1.5955421
1508,6.6517334,2,-0.9381465,-0.7932307,1.5439873,0.0,0.0,0.0,0.0,0.0,1.5955421
1509,6.656311,2,-0.83437985,-0.7668017,1.4393282,0.0,0.0,0.0,0.0,0.0,1.5955421
1510,6.660858,2,-0.91507316,-0.77108014,1.5188856,0.0,0.0,0.0,0.0,0.0,1.5955421
1511,6.665436,2,-0.9662146,-0.74605393,1.5675268,0.0,0.0,0.0,0.0,0.0,1.5955421
1512,6.6698,2,-0.8550507,-0.746416,1.4578695,0.0,0.0,0.0,0.0,0.0,1.5955421
1513,6.6740723,2,-0.8698191,-0.8614201,1.4775391,0.0,0.0,0.0,0.0,0.0,1.5955421
1514,6.6783447,2,-0.9053681,-0.6144608,1.4979811,0.0,0.0,0.0,0.0,0.0,1.5955421
1515,6.682617,2,-0.9430254,-0.75977015,1.5437717,0.0,0.0,0.0,0.0,0.0,1.5955421
1516,6.6868896,2,-0.8869276,-0.6710024,1.483324,0.0,0.0,0.0,0.0,0.0,1.5955421
1517,6.691162,2,-0.8822634,-0.69451356,1.479887,0.0,0.0,0.0,0.0,0.0,1.5955421
1518,6.6954346,2,-0.8681027,-0.5719954,1.4582224,0.0,0.0,0.0,0.0,0.0,1.5955421
1519,6.699707,2,-0.8386848,-0.84512836,1.4457397,0.0,0.0,0.0,0.0,0.0,1.5955421
1520,6.7039795,2,-0.94480604,-0.62130845,1.5390539,0.0,0.0,0.0,0.0,0.0,1.5955421
1521,6.7082725,2,-0.95239973,-0.6614642,1.5498457,0.0,0.0,0.0,0.0,0.0,1.5955421
1522,6.712545,2,-0.9201458,-0.79328144,1.5278463,0.0,0.0,0.0,0.0,0.0,1.5955421
1523,6.7168174,2,-0.92662656,-0.67371905,1.5279284,0.0,0.0,0.0,0.0,0.0,1.5955421
1524,6.72109,2,-0.95524573,-0.6937009,1.5585632,0.0,0.0,0.0,0.0,0.0,1.5955421
1525,6.7253623,2,-0.9837732,-0.705518,1.5875149,0.0,0.0,0.0,0.0,0.0,1.5955421
1526,6.729635,2,-0.9907054,-0.58478963,1.5876284,0.0,0.0,0.0,0.0,0.0,1.5955421
1527,6.733907,2,-0.88892126,-0.6339996,1.4901896,0.0,0.0,0.0,0.0,0.0,1.5955421
1528,6.7381797,2,-0.8889838,-0.63317084,1.4908714,0.0,0.0,0.0,0.0,0.0,1.5955421
1529,6.742452,2,-0.9018464,-0.5739217,1.4991446,0.0,0.0,0.0,0.0,0.0,1.5955421
1530,6.7467246,2,-0.94602096,-0.8053489,1.5561113,0.0,0.0,0.0,0.0,0.0,1.5955421
1531,6.750997,2,-0.71049476,-0.66223234,1.3147163,0.0,0.0,0.0,0.0,0.0,1.5955421
1532,6.7552695,2,-0.7661437,-0.73651016,1.3746824,0.0,0.0,0.0,0.0,0.0,1.5955421
1533,6.759542,2,-0.8368354,-0.8254846,1.4501257,0.0,0.0,0.0,0.0,0.0,1.5955421
1534,6.7638144,2,-0.7702304,-0.78078955,1.3817883,0.0,0.0,0.0,0.0,0.0,1.5955421
1535,6.768087,2,-0.8640994,-0.8895556,1.482111,0.0,0.0,0.0,0.0,0.0,1.5955421
1536,6.7723594,2,-0.7649648,-0.86809254,1.3827667,0.0,0.0,0.0,0.0,0.0,1.5955421
1537,6.7843223,2,-0.7515869,-0.8925828,1.373229,0.0,0.0,0.0,0.0,0.0,1.5955421
1538,6.7885947,2,-0.9756702,-0.8732379,1.5937223,0.0,0.0,0.0,0.0,0.0,1.5955421
1539,6.792867,2,-0.71534306,-0.7777201,1.3313036,0.0,0.0,0.0,0.0,0.0,1.5955421
1540,6.7971396,2,-0.8876655,-0.9861337,1.5138941,0.0,0.0,0.0,0.0,0.0,1.5955421
1541,6.801412,2,-0.7845035,-0.8514678,1.4037924,0.0,0.0,0.0,0.0,0.0,1.5955421
1542,6.8056846,2,-0.7634629,-0.8148406,1.3813877,0.0,0.0,0.0,0.0,0.0,1.5955421
1543,6.809957,2,-0.80795175,-0.9117083,1.4309492,0.0,0.0,0.0,0.0,0.0,1.5955421
1544,6.8142295,2,-0.83751285,-0.8699912,1.4565544,0.0,0.0,0.0,0.0,0.0,1.5955421
1545,6.818502,2,-0.90430725,-0.99117637,1.5285263,0.0,0.0,0.0,0.0,0.0,1.5955421
1546,6.8227744,2,-0.8627425,-0.8218581,1.4768181,0.0,0.0,0.0,0.0,0.0,1.5955421
1547,6.827047,2,-0.94091094,-0.8154409,1.5553265,0.0,0.0,0.0,0.0,0.0,1.5955421
1548,6.8313193,2,-1.0113114,-0.9393991,1.6328449,0.0,0.0,0.0,0.0,0.0,1.5955421
1549,6.835592,2,-0.9932822,-0.8099278,1.60816,0.0,0.0,0.0,0.0,0.0,1.5955421
1550,6.8398643,2,-0.93461454,-0.9314413,1.558116,0.0,0.0,0.0,0.0,0.0,1.5955421
1551,6.8441367,2,-0.89149034,-0.74636257,1.5037355,0.0,0.0,0.0,0.0,0.0,1.5955421
1552,6.848409,2,-0.9853235,-0.84861976,1.6016073,0.0,0.0,0.0,0.0,0.0,1.5955421
1553,6.8526816,2,-0.8830972,-0.9685575,1.5084066,0.0,0.0,0.0,0.0,0.0,1.5955421
1554,6.856954,2,-0.92471135,-0.82668924,1.5423803,0.0,0.0,0.0,0.0,0.0,1.5955421
1555,6.8612266,2,-0.79299337,-0.83444154,1.4139614,0.0,0.0,0.0,0.0,0.0,1.5955421
1556,6.865499,2,-0.92639226,-0.8295282,1.5463076,0.0,0.0,0.0,0.0,0.0,1.5955421
1557,6.8697715,2,-0.7908834,-0.9023578,1.4177456,0.0,0.0,0.0,0.0,0.0,1.5955421
1558,6.874044,2,-0.8684251,-0.7369518,1.4868984,0.0,0.0,0.0,0.0,0.0,1.5955421
1559,6.8783164,2,-0.85191864,-0.77686536,1.4709263,0.0,0.0,0.0,0.0,0.0,1.5955421
1560,6.882589,2,-0.8558883,-0.76897293,1.472229,0.0,0.0,0.0,0.0,0.0,1.5955421
1561,6.8868613,2,-0.84912366,-0.6568583,1.4563951,0.0,0.0,0.0,0.0,0.0,1.5955421
1562,6.891134,2,-0.73134524,-0.6659297,1.3411779,0.0,0.0,0.0,0.0,0.0,1.5955421
1563,6.8954062,2,-0.7395907,-0.53353477,1.3421974,0.0,0.0,0.0,0.0,0.0,1.5955421
1564,6.8996787,2,-0.82849807,-0.78340566,1.4460068,0.0,0.0,0.0,0.0,0.0,1.5955421
1565,6.903951,2,-0.7814829,-0.795961,1.400384,0.0,0.0,0.0,0.0,0.0,1.5955421
1566,6.9082236,2,-0.6652132,-0.5598775,1.271285,0.0,0.0,0.0,0.0,0.0,1.5955421
1567,6.912496,2,-0.837299,-0.7613975,1.4527187,0.0,0.0,0.0,0.0,0.0,1.5955421
1568,6.9167686,2,-0.8234588,-0.60168016,1.4292173,0.0,0.0,0.0,0.0,0.0,1.5955421
1569,6.921041,2,-0.77067757,-0.7587667,1.3858318,0.0,0.0,0.0,0.0,0.0,1.5955421
1570,6.9257407,2,-0.90696764,-0.7460917,1.5189209,0.0,0.0,0.0,0.0,0.0,1.5955421
1571,6.9304404,2,-0.8164911,-0.7558342,1.430996,0.0,0.0,0.0,0.0,0.0,1.5955421
1572,6.9351707,2,-0.8673798,-0.6575179,1.4759703,0.0,0.0,0.0,0.0,0.0,1.5955421
1573,6.9398704,2,-0.81305265,-0.6675317,1.425251,0.0,0.0,0.0,0.0,0.0,1.5955421
1574,6.9446006,2,-0.9818721,-0.75399554,1.597805,0.0,0.0,0.0,0.0,0.0,1.5955421
1575,6.9493003,2,-0.76675206,-0.88269067,1.3928757,0.0,0.0,0.0,0.0,0.0,1.5955421
1576,6.9540305,2,-0.83031255,-0.89711666,1.4577684,0.0,0.0,0.0,0.0,0.0,1.5955421
1577,6.95873,2,-0.79653406,-0.75367767,1.4184847,0.0,0.0,0.0,0.0,0.0,1.5955421
1578,6.9634604,2,-0.9002044,-0.8281055,1.526124,0.0,0.0,0.0,0.0,0.0,1.5955421
1579,6.96816,2,-0.8915899,-0.87138367,1.521431,0.0,0.0,0.0,0.0,0.0,1.5955421
1580,6.9728904,2,-0.9093152,-0.8642546,1.5383568,0.0,0.0,0.0,0.0,0.0,1.5955421
1581,6.97759,2,-0.916489,-0.7218516,1.5412779,0.0,0.0,0.0,0.0,0.0,1.5955421
1582,6.9823203,2,-1.0121213,-0.94462943,1.6473427,0.0,0.0,0.0,0.0,0.0,1.5955421
1583,6.98702,2,-1.0589223,-0.8984151,1.6915979,0.0,0.0,0.0,0.0,0.0,1.5955421
1584,6.9917197,2,-1.0587786,-0.8973994,1.6920023,0.0,0.0,0.0,0.0,0.0,1.5955421
1585,6.99645,2,-0.9097351,-0.99537015,1.5497379,0.0,0.0,0.0,0.0,0.0,1.5955421
1586,7.0011497,2,-0.90956295,-0.9928793,1.5504303,0.0,0.0,0.0,0.0,0.0,1.5955421
1587,7.004873,2,-0.8907146,-0.9496931,1.5278015,0.0,0.0,0.0,0.0,0.0,1.5955421
1588,7.0085654,2,-0.77012336,-0.85497975,1.4026022,0.0,0.0,0.0,0.0,0.0,1.5955421
1589,7.012258,2,-0.8026022,-0.80780864,1.4350348,0.0,0.0,0.0,0.0,0.0,1.5955421
1590,7.0159507,2,-0.8747289,-0.7491661,1.5056648,0.0,0.0,0.0,0.0,0.0,1.5955421
1591,7.0196433,2,-0.82208866,-0.8519042,1.4614534,0.0,0.0,0.0,0.0,0.0,1.5955421
1592,7.023336,2,-0.8823644,-0.8567452,1.5210476,0.0,0.0,0.0,0.0,0.0,1.5955421
1593,7.0270286,2,-0.8288736,-0.8722499,1.467514,0.0,0.0,0.0,0.0,0.0,1.5955421
1594,7.030721,2,-0.8731096,-0.66380644,1.4984808,0.0,0.0,0.0,0.0,0.0,1.5955421
1595,7.0346274,2,-0.86226404,-0.729542,1.4893398,0.0,0.0,0.0,0.0,0.0,1.5955421
1596,7.0385947,2,-0.824116,-0.6423868,1.4452238,0.0,0.0,0.0,0.0,0.0,1.5955421
1597,7.042928,2,-0.88582295,-0.79128116,1.5118961,0.0,0.0,0.0,0.0,0.0,1.5955421
1598,7.047292,2,-0.84398156,-0.7196537,1.467432,0.0,0.0,0.0,0.0,0.0,1.5955421
1599,7.0516562,2,-0.87535924,-0.78583574,1.5029945,0.0,0.0,0.0,0.0,0.0,1.5955421
1600,7.0559897,2,-0.87488365,-0.8170813,1.5049238,0.0,0.0,0.0,0.0,0.0,1.5955421
1601,7.0615745,2,-0.8341306,-0.8764456,1.4664984,0.0,0.0,0.0,0.0,0.0,1.5955421
1602,7.067159,2,-0.94188833,-0.9213737,1.574646,0.0,0.0,0.0,0.0,0.0,1.5955421
1603,7.072744,2,-0.8715032,-0.9897251,1.5078659,0.0,0.0,0.0,0.0,0.0,1.5955421
1604,7.078359,2,-0.876853,-0.7780138,1.5007839,0.0,0.0,0.0,0.0,0.0,1.5955421
1605,7.083944,2,-0.881099,-0.9732901,1.5156488,0.0,0.0,0.0,0.0,0.0,1.5955421
1606,7.088552,2,-0.8928391,-0.8840289,1.5221996,0.0,0.0,0.0,0.0,0.0,1.5955421
1607,7.092977,2,-0.8753352,-0.83989525,1.501936,0.0,0.0,0.0,0.0,0.0,1.5955421
1608,7.097402,2,-0.85147655,-0.87693346,1.4799051,0.0,0.0,0.0,0.0,0.0,1.5955421
1609,7.101827,2,-0.8968411,-0.90630186,1.5260057,0.0,0.0,0.0,0.0,0.0,1.5955421
1610,7.106252,2,-0.8367871,-0.6758479,1.4537344,0.0,0.0,0.0,0.0,0.0,1.5955421
1611,7.110616,2,-0.88809764,-0.8069735,1.5128298,0.0,0.0,0.0,0.0,0.0,1.5955421
1612,7.11498,2,-0.8627354,-0.857642,1.4909887,0.0,0.0,0.0,0.0,0.0,1.5955421
1613,7.119344,2,-0.9173721,-0.8397856,1.5444727,0.0,0.0,0.0,0.0,0.0,1.5955421
1614,7.1237082,2,-0.7463575,-0.92841375,1.3800879,0.0,0.0,0.0,0.0,0.0,1.5955421
1615,7.1280723,2,-0.9072137,-0.74610734,1.5293264,0.0,0.0,0.0,0.0,0.0,1.5955421
1616,7.1324363,2,-0.84943163,-0.7483344,1.4740353,0.0,0.0,0.0,0.0,0.0,1.5955421
1617,7.1368003,2,-0.88220227,-0.9402971,1.518014,0.0,0.0,0.0,0.0,0.0,1.5955421
1618,7.1411643,2,-0.8667532,-0.91322637,1.5023746,0.0,0.0,0.0,0.0,0.0,1.5955421
1619,7.1455283,2,-0.80226517,-0.8288223,1.4348497,0.0,0.0,0.0,0.0,0.0,1.5955421
1620,7.1498923,2,-0.9349586,-0.75149715,1.5614595,0.0,0.0,0.0,0.0,0.0,1.5955421
1621,7.1542563,2,-0.75758946,-0.7544097,1.3861885,0.0,0.0,0.0,0.0,0.0,1.5955421
1622,7.1586204,2,-0.80954146,-0.751662,1.4364605,0.0,0.0,0.0,0.0,0.0,1.5955421
1623,7.1629844,2,-0.737731,-0.71032214,1.3622017,0.0,0.0,0.0,0.0,0.0,1.5955421
1624,7.1673484,2,-0.7430725,-0.79096496,1.3709555,0.0,0.0,0.0,0.0,0.0,1.5955421
1625,7.1717124,2,-0.72052425,-0.60944694,1.3369665,0.0,0.0,0.0,0.0,0.0,1.5955421
1626,7.1760764,2,-0.79197806,-0.908597,1.4232187,0.0,0.0,0.0,0.0,0.0,1.5955421
1627,7.1804404,2,-0.7266384,-0.80986756,1.3521585,0.0,0.0,0.0,0.0,0.0,1.5955421
1628,7.1848044,2,-0.7946442,-0.6986524,1.4135342,0.0,0.0,0.0,0.0,0.0,1.5955421
1629,7.1891685,2,-0.8502011,-0.7206323,1.4702845,0.0,0.0,0.0,0.0,0.0,1.5955421
1630,7.1935325,2,-0.8344866,-0.7206795,1.4553099,0.0,0.0,0.0,0.0,0.0,1.5955421
1631,7.1978965,2,-0.9152924,-0.76602846,1.5376091,0.0,0.0,0.0,0.0,0.0,1.5955421
1632,7.2022605,2,-0.8258093,-0.90502614,1.4573774,0.0,0.0,0.0,0.0,0.0,1.5955421
1633,7.2066245,2,-0.7989863,-0.666182,1.41712,0.0,0.0,0.0,0.0,0.0,1.5955421
1634,7.2109885,2,-1.0223988,-0.66275936,1.637742,0.0,0.0,0.0,0.0,0.0,1.5955421
1635,7.2153525,2,-0.9988284,-0.7177518,1.6159697,0.0,0.0,0.0,0.0,0.0,1.5955421
1636,7.2197165,2,-0.95231545,-0.7286654,1.5688887,0.0,0.0,0.0,0.0,0.0,1.5955421
1637,7.2240806,2,-0.9853016,-0.47180894,1.585391,0.0,0.0,0.0,0.0,0.0,1.5955421
1638,7.2284446,2,-0.9030552,-0.6025059,1.5103779,0.0,0.0,0.0,0.0,0.0,1.5955421
1639,7.2328086,2,-0.9286858,-0.6022662,1.5352383,0.0,0.0,0.0,0.0,0.0,1.5955421
1640,7.2371726,2,-0.9244646,-0.7156606,1.5372305,0.0,0.0,0.0,0.0,0.0,1.5955421
1641,7.2415366,2,-0.92446226,-0.7141423,1.5387259,0.0,0.0,0.0,0.0,0.0,1.5955421
1642,7.2459006,2,-0.9973916,-0.4725841,1.5966959,0.0,0.0,0.0,0.0,0.0,1.5955421
1643,7.2502646,2,-0.9009381,-0.5391928,1.5071526,0.0,0.0,0.0,0.0,0.0,1.5955421
1644,7.2546287,2,-0.8180586,-0.7170526,1.4375229,0.0,0.0,0.0,0.0,0.0,1.5955421
1645,7.2589927,2,-0.8231785,-0.5701716,1.4351997,0.0,0.0,0.0,0.0,0.0,1.5955421
1646,7.2633567,2,-0.81836826,-0.57050884,1.4296646,0.0,0.0,0.0,0.0,0.0,1.5955421
1647,7.2677207,2,-0.94748074,-0.6145252,1.5593729,0.0,0.0,0.0,0.0,0.0,1.5955421
1648,7.2720847,2,-0.900864,-0.9186428,1.5305958,0.0,0.0,0.0,0.0,0.0,1.5955421
1649,7.2764487,2,-0.72358006,-0.737034,1.3459148,0.0,0.0,0.0,0.0,0.0,1.5955421
1650,7.2808127,2,-0.7783541,-0.65548253,1.3952379,0.0,0.0,0.0,0.0,0.0,1.5955421
1651,7.2851768,2,-0.8225812,-0.74547815,1.4439907,0.0,0.0,0.0,0.0,0.0,1.5955421
1652,7.289541,2,-0.71125436,-0.70209086,1.3322153,0.0,0.0,0.0,0.0,0.0,1.5955421
1653,7.293905,2,-0.7148046,-0.8856484,1.347745,0.0,0.0,0.0,0.0,0.0,1.5955421
1654,7.298269,2,-0.7979747,-0.7216859,1.4211893,0.0,0.0,0.0,0.0,0.0,1.5955421
1655,7.302633,2,-0.8136301,-0.8945366,1.4440851,0.0,0.0,0.0,0.0,0.0,1.5955421
1656,7.306997,2,-0.7538097,-0.912364,1.3831005,0.0,0.0,0.0,0.0,0.0,1.5955421
1657,7.311361,2,-0.89767516,-0.81813335,1.5191746,0.0,0.0,0.0,0.0,0.0,1.5955421
1658,7.315725,2,-0.80934095,-1.0144596,1.4429445,0.0,0.0,0.0,0.0,0.0,1.5955421
1659,7.320089,2,-0.8676887,-0.883649,1.4932079,0.0,0.0,0.0,0.0,0.0,1.5955421
1660,7.324453,2,-0.84515184,-0.9940208,1.4770126,0.0,0.0,0.0,0.0,0.0,1.5955421
1661,7.328817,2,-0.87149197,-0.94682705,1.5011883,0.0,0.0,0.0,0.0,0.0,1.5955421
1662,7.333181,2,-0.98624504,-1.0033249,1.6185713,0.0,0.0,0.0,0.0,0.0,1.5955421
1663,7.337545,2,-0.9447523,-0.7966846,1.566762,0.0,0.0,0.0,0.0,0.0,1.5955421
1664,7.341909,2,-0.94934994,-0.94909227,1.5791845,0.0,0.0,0.0,0.0,0.0,1.5955421
1665,7.346273,2,-0.97516155,-0.9792062,1.6035023,0.0,0.0,0.0,0.0,0.0,1.5955421
1666,7.350637,2,-1.0005972,-0.8927996,1.6232004,0.0,0.0,0.0,0.0,0.0,1.5955421
1667,7.355001,2,-0.92669284,-0.9289857,1.552474,0.0,0.0,0.0,0.0,0.0,1.5955421
1668,7.359365,2,-0.9816484,-0.8949101,1.6041126,0.0,0.0,0.0,0.0,0.0,1.5955421
1669,7.363729,2,-0.85018414,-1.1178269,1.4877129,0.0,0.0,0.0,0.0,0.0,1.5955421
1670,7.368093,2,-0.8056829,-0.8757539,1.4310045,0.0,0.0,0.0,0.0,0.0,1.5955421
1671,7.372457,2,-0.884396,-0.8448967,1.5085316,0.0,0.0,0.0,0.0,0.0,1.5955421
1672,7.376821,2,-0.8557355,-0.882479,1.4808922,0.0,0.0,0.0,0.0,0.0,1.5955421
1673,7.381185,2,-0.8157842,-0.8307291,1.4395285,0.0,0.0,0.0,0.0,0.0,1.5955421
1674,7.385549,2,-0.7210255,-0.77445054,1.3434181,0.0,0.0,0.0,0.0,0.0,1.5955421
1675,7.389913,2,-0.83074534,-0.7389232,1.450594,0.0,0.0,0.0,0.0,0.0,1.5955421
1676,7.394277,2,-0.8746192,-0.7489594,1.4959021,0.0,0.0,0.0,0.0,0.0,1.5955421
1677,7.398641,2,-0.9129639,-0.82605815,1.539175,0.0,0.0,0.0,0.0,0.0,1.5955421
1678,7.403005,2,-0.8870537,-0.7630689,1.5114107,0.0,0.0,0.0,0.0,0.0,1.5955421
1679,7.407369,2,-0.78140736,-0.75874674,1.4063597,0.0,0.0,0.0,0.0,0.0,1.5955421
1680,7.411733,2,-0.86762464,-0.8052112,1.4914494,0.0,0.0,0.0,0.0,0.0,1.5955421
1681,7.416097,2,-0.9771154,-0.7423972,1.5958748,0.0,0.0,0.0,0.0,0.0,1.5955421
1682,7.420461,2,-0.7325306,-0.7649728,1.354969,0.0,0.0,0.0,0.0,0.0,1.5955421
1683,7.424825,2,-0.8741504,-0.6866708,1.4884424,0.0,0.0,0.0,0.0,0.0,1.5955421
1684,7.429189,2,-0.8324712,-0.86973274,1.4576197,0.0,0.0,0.0,0.0,0.0,1.5955421
1685,7.433553,2,-0.90684736,-0.8018583,1.5263615,0.0,0.0,0.0,0.0,0.0,1.5955421
1686,7.437917,2,-0.87901855,-0.6503057,1.488327,0.0,0.0,0.0,0.0,0.0,1.5955421
1687,7.4422812,2,-0.77665365,-0.79027784,1.3951731,0.0,0.0,0.0,0.0,0.0,1.5955421
1688,7.4466453,2,-0.8545252,-0.8634167,1.476367,0.0,0.0,0.0,0.0,0.0,1.5955421
1689,7.4510093,2,-0.80089927,-0.7215977,1.4158154,0.0,0.0,0.0,0.0,0.0,1.5955421
1690,7.4553733,2,-0.78270453,-0.7894096,1.4029207,0.0,0.0,0.0,0.0,0.0,1.5955421
1691,7.4597373,2,-0.96404994,-0.80163914,1.5836668,0.0,0.0,0.0,0.0,0.0,1.5955421
1692,7.4641013,2,-0.8728751,-0.77580345,1.4923096,0.0,0.0,0.0,0.0,0.0,1.5955421
1693,7.4684653,2,-0.90960264,-0.716489,1.5259743,0.0,0.0,0.0,0.0,0.0,1.5955421
1694,7.4728293,2,-0.9379811,-0.79433364,1.5583429,0.0,0.0,0.0,0.0,0.0,1.5955421
1695,7.4771934,2,-0.96031505,-0.6670208,1.5751104,0.0,0.0,0.0,0.0,0.0,1.5955421
1696,7.4815574,2,-1.0243413,-0.80834275,1.6464624,0.0,0.0,0.0,0.0,0.0,1.5955421
1697,7.4859214,2,-0.893578,-0.8115158,1.5185776,0.0,0.0,0.0,0.0,0.0,1.5955421
1698,7.4902854,2,-0.89359653,-0.811377,1.5187416,0.0,0.0,0.0,0.0,0.0,1.5955421
1699,7.4946494,2,-1.1055689,-0.72973996,1.724432,0.0,0.0,0.0,0.0,0.0,1.5955421
1700,7.4990134,2,-0.89032954,-0.81448066,1.5166521,0.0,0.0,0.0,0.0,0.0,1.5955421
1701,7.5033774,2,-0.76436377,-0.84609,1.3940649,0.0,0.0,0.0,0.0,0.0,1.5955421
1702,7.5077415,2,-0.9291736,-0.6990527,1.5484543,0.0,0.0,0.0,0.0,0.0,1.5955421
1703,7.5121055,2,-0.86659193,-0.810325,1.4929905,0.0,0.0,0.0,0.0,0.0,1.5955421
1704,7.5164695,2,-0.7242148,-0.74095595,1.349493,0.0,0.0,0.0,0.0,0.0,1.5955421
1705,7.5208335,2,-0.77560526,-0.62974954,1.3947964,0.0,0.0,0.0,0.0,0.0,1.5955421
1706,7.5251975,2,-0.74612147,-0.81491244,1.377121,0.0,0.0,0.0,0.0,0.0,1.5955421
1707,7.5295615,2,-0.82834667,-0.8426027,1.4598074,0.0,0.0,0.0,0.0,0.0,1.5955421
1708,7.5339255,2,-0.74105674,-0.6681031,1.3634205,0.0,0.0,0.0,0.0,0.0,1.5955421
1709,7.5382895,2,-0.777884,-0.78838456,1.4062757,0.0,0.0,0.0,0.0,0.0,1.5955421
1710,7.5426536,2,-0.6405587,-0.7774496,1.2700462,0.0,0.0,0.0,0.0,0.0,1.5955421
1711,7.5470176,2,-0.89921415,-0.7369323,1.5241871,0.0,0.0,0.0,0.0,0.0,1.5955421
1712,7.5513816,2,-0.8098948,-0.8111287,1.4390707,0.0,0.0,0.0,0.0,0.0,1.5955421
1713,7.5557456,2,-0.8372382,-0.8923464,1.469492,0.0,0.0,0.0,0.0,0.0,1.5955421
1714,7.5601096,2,-0.8255093,-0.8579996,1.4548683,0.0,0.0,0.0,0.0,0.0,1.5955421
1715,7.5644736,2,-0.91259235,-0.87999177,1.5420446,0.0,0.0,0.0,0.0,0.0,1.5955421
1716,7.5688376,2,-0.9216513,-0.7902259,1.5457602,0.0,0.0,0.0,0.0,0.0,1.5955421
1717,7.5732017,2,-0.83705705,-0.6056845,1.4510126,0.0,0.0,0.0,0.0,0.0,1.5955421
1718,7.5775657,2,-0.86939996,-0.87337875,1.4949923,0.0,0.0,0.0,0.0,0.0,1.5955421
1719,7.5819297,2,-0.88011146,-0.5477929,1.4839039,0.0,0.0,0.0,0.0,0.0,1.5955421
1720,7.5862937,2,-0.9227216,-0.7392707,1.5345087,0.0,0.0,0.0,0.0,0.0,1.5955421
1721,7.5906577,2,-0.89086664,-0.6936227,1.4978695,0.0,0.0,0.0,0.0,0.0,1.5955421
1722,7.5950217,2,-0.9631183,-0.82390463,1.5746269,0.0,0.0,0.0,0.0,0.0,1.5955421
1723,7.5993857,2,-0.96123326,-0.7067003,1.5630703,0.0,0.0,0.0,0.0,0.0,1.5955421
1724,7.6037498,2,-0.84450674,-0.8681312,1.4585075,0.0,0.0,0.0,0.0,0.0,1.5955421
1725,7.608114,2,-0.87095356,-0.83940446,1.4834824,0.0,0.0,0.0,0.0,0.0,1.5955421
1726,7.612478,2,-0.9019003,-0.6405997,1.4969511,0.0,0.0,0.0,0.0,0.0,1.5955421
1727,7.616842,2,-0.968427,-0.79965365,1.5736389,0.0,0.0,0.0,0.0,0.0,1.5955421
1728,7.621206,2,-0.9678228,-0.62263477,1.5614271,0.0,0.0,0.0,0.0,0.0,1.5955421
1729,7.62557,2,-0.8730098,-0.8711786,1.4840384,0.0,0.0,0.0,0.0,0.0,1.5955421
1730,7.629934,2,-0.8397516,-0.81110287,1.4495077,0.0,0.0,0.0,0.0,0.0,1.5955421
1731,7.634298,2,-0.8428907,-0.8262719,1.4556055,0.0,0.0,0.0,0.0,0.0,1.5955421
1732,7.638662,2,-0.8226287,-0.844229,1.4388199,0.0,0.0,0.0,0.0,0.0,1.5955421
1733,7.643026,2,-0.928193,-0.87378544,1.5457001,0.0,0.0,0.0,0.0,0.0,1.5955421
1734,7.64739,2,-0.83619046,-0.84596264,1.4537783,0.0,0.0,0.0,0.0,0.0,1.5955421
1735,7.651754,2,-0.82603383,-0.73304206,1.4375095,0.0,0.0,0.0,0.0,0.0,1.5955421
1736,7.656667,2,-0.9340849,-0.8887427,1.5532904,0.0,0.0,0.0,0.0,0.0,1.5955421
1737,7.6615806,2,-0.9453293,-0.95965636,1.5685463,0.0,0.0,0.0,0.0,0.0,1.5955421
1738,7.6665244,2,-0.8890579,-0.6693917,1.4943714,0.0,0.0,0.0,0.0,0.0,1.5955421
1739,7.6714377,2,-0.94862247,-0.7697664,1.5616455,0.0,0.0,0.0,0.0,0.0,1.5955421
1740,7.6763816,2,-0.82431805,-0.80837995,1.4434738,0.0,0.0,0.0,0.0,0.0,1.5955421
1741,7.681295,2,-0.8900474,-0.82015157,1.5126486,0.0,0.0,0.0,0.0,0.0,1.5955421
1742,7.686239,2,-0.791355,-0.8022922,1.4144974,0.0,0.0,0.0,0.0,0.0,1.5955421
1743,7.691152,2,-0.89439756,-0.68044317,1.509697,0.0,0.0,0.0,0.0,0.0,1.5955421
1744,7.696096,2,-1.0160959,-0.78017676,1.636096,0.0,0.0,0.0,0.0,0.0,1.5955421
